Date,Open,High,Low,Close,Volume
2013-02-25,28187,28264,28187,28264,0
2013-02-26,28264,28264,28138,28138,0
2013-02-27,28138,28138,28055,28055,0
2013-02-28,28055,28215,28055,28215,0
2013-03-01,28215,28314,28215,28314,0
2013-03-02,28314,28314,28314,28314,0
2013-03-03,28314,28314,28314,28314,0
2013-03-04,28314,28359,28314,28359,0
2013-03-05,28359,28359,28317,28317,0
2013-03-06,28317,28449,28317,28449,0
2013-03-07,28449,28477,28449,28477,0
2013-03-08,28477,28477,28475,28475,0
2013-03-09,28475,28475,28475,28475,0
2013-03-10,28475,28475,28475,28475,0
2013-03-11,28475,28591,28475,28591,0
2013-03-12,28591,28611,28591,28611,0
2013-03-13,28611,28611,28510,28510,0
2013-03-14,28510,28510,28410,28410,0
2013-03-15,28410,28410,28401,28401,0
2013-03-16,28401,28401,28401,28401,0
2013-03-17,28401,28401,28401,28401,0
2013-03-18,28401,28401,28329,28329,0
2013-03-19,28329,28329,28167,28167,0
2013-03-20,28167,28167,28129,28129,0
2013-03-21,28129,28249,28129,28249,0
2013-03-22,28249,28249,28162,28162,0
2013-03-23,28162,28162,28162,28162,0
2013-03-24,28162,28162,28162,28162,0
2013-03-25,28162,28162,28146,28146,0
2013-03-26,28146,28146,28120,28120,0
2013-03-27,28120,28226,28120,28226,0
2013-03-28,28226,28243,28226,28243,0
2013-03-29,28243,28243,28243,28243,0
2013-03-30,28243,28243,28243,28243,0
2013-03-31,28243,28243,28243,28243,0
2013-04-01,28243,28247,28243,28247,0
2013-04-02,28247,28247,28207,28207,0
2013-04-03,28207,28208,28207,28208,0
2013-04-04,28208,28208,28015,28015,0
2013-04-05,28015,28015,27958,27958,0
2013-04-06,27958,27958,27958,27958,0
2013-04-07,27958,27958,27958,27958,0
2013-04-08,27958,27958,27717,27717,0
2013-04-09,27717,27743,27717,27743,0
2013-04-10,27743,27860,27743,27860,0
2013-04-11,27860,28131,27860,28131,0
2013-04-12,28131,28191,28131,28191,0
2013-04-13,28191,28191,28191,28191,0
2013-04-14,28191,28191,28191,28191,0
2013-04-15,28191,28191,28092,28092,0
2013-04-16,28092,28092,27789,27789,0
2013-04-17,27789,27910,27789,27910,0
2013-04-18,27910,27910,27741,27741,0
2013-04-19,27741,27784,27741,27784,0
2013-04-20,27784,27784,27784,27784,0
2013-04-21,27784,27784,27784,27784,0
2013-04-22,27784,28044,27784,28044,0
2013-04-23,28044,28122,28044,28122,0
2013-04-24,28122,28163,28122,28163,0
2013-04-25,28163,28219,28163,28219,0
2013-04-26,28219,28271,28219,28271,0
2013-04-27,28271,28271,28271,28271,0
2013-04-28,28271,28271,28271,28271,0
2013-04-29,28271,28271,28222,28222,0
2013-04-30,28222,28244,28222,28244,0
2013-05-01,28244,28244,28244,28244,0
2013-05-02,28244,28282,28244,28282,0
2013-05-03,28282,28408,28282,28408,0
2013-05-04,28408,28408,28408,28408,0
2013-05-05,28408,28408,28408,28408,0
2013-05-06,28408,28484,28408,28484,0
2013-05-07,28484,28526,28484,28526,0
2013-05-08,28526,28673,28526,28673,0
2013-05-09,28673,28830,28673,28830,0
2013-05-10,28830,28830,28808,28808,0
2013-05-11,28808,28808,28808,28808,0
2013-05-12,28808,28808,28808,28808,0
2013-05-13,28808,28820,28808,28820,0
2013-05-14,28820,28820,28784,28784,0
2013-05-15,28784,28902,28784,28902,0
2013-05-16,28902,28966,28902,28966,0
2013-05-17,28966,28966,28906,28906,0
2013-05-18,28906,28906,28906,28906,0
2013-05-19,28906,28906,28906,28906,0
2013-05-20,28906,28978,28906,28978,0
2013-05-21,28978,28978,28978,28978,0
2013-05-22,28978,29147,28978,29147,0
2013-05-23,29147,29147,29101,29101,0
2013-05-24,29101,29101,29031,29031,0
2013-05-25,29031,29031,29031,29031,0
2013-05-26,29031,29031,29031,29031,0
2013-05-27,29031,29031,28977,28977,0
2013-05-28,28977,28991,28977,28991,0
2013-05-29,28991,29050,28991,29050,0
2013-05-30,29050,29050,28805,28805,0
2013-05-31,28805,28852,28805,28852,0
2013-06-01,28852,28852,28852,28852,0
2013-06-02,28852,28852,28852,28852,0
2013-06-03,28852,28885,28852,28885,0
2013-06-04,28885,28973,28885,28973,0
2013-06-05,28973,28973,28863,28863,0
2013-06-06,28863,28863,28710,28710,0
2013-06-07,28710,28776,28710,28776,0
2013-06-08,28776,28776,28776,28776,0
2013-06-09,28776,28776,28776,28776,0
2013-06-10,28776,28776,28648,28648,0
2013-06-11,28648,28648,28562,28562,0
2013-06-12,28562,28562,28196,28196,0
2013-06-13,28196,28196,27870,27870,0
2013-06-14,27870,27940,27870,27940,0
2013-06-15,27940,27940,27940,27940,0
2013-06-16,27940,27940,27940,27940,0
2013-06-17,27940,27940,27838,27838,0
2013-06-18,27838,27916,27838,27916,0
2013-06-19,27916,28116,27916,28116,0
2013-06-20,28116,28116,27883,27883,0
2013-06-21,27883,27883,27588,27588,0
2013-06-22,27588,27588,27588,27588,0
2013-06-23,27588,27588,27588,27588,0
2013-06-24,27588,27588,27565,27565,0
2013-06-25,27565,27565,27191,27191,0
2013-06-26,27191,27272,27191,27272,0
2013-06-27,27272,27450,27272,27450,0
2013-06-28,27450,27679,27450,27679,0
2013-06-29,27679,27679,27679,27679,0
2013-06-30,27679,27679,27679,27679,0
2013-07-01,27679,27915,27679,27915,0
2013-07-02,27915,27915,27888,27888,0
2013-07-03,27888,27888,27612,27612,0
2013-07-04,27612,27612,27439,27439,0
2013-07-05,27439,27448,27439,27448,0
2013-07-06,27448,27448,27448,27448,0
2013-07-07,27448,27448,27448,27448,0
2013-07-08,27448,27623,27448,27623,0
2013-07-09,27623,27623,27581,27581,0
2013-07-10,27581,27646,27581,27646,0
2013-07-11,27646,27711,27646,27711,0
2013-07-12,27711,27924,27711,27924,0
2013-07-13,27924,27924,27924,27924,0
2013-07-14,27924,27924,27924,27924,0
2013-07-15,27924,27924,27878,27878,0
2013-07-16,27878,27878,27878,27878,0
2013-07-17,27878,27921,27878,27921,0
2013-07-18,27921,27951,27921,27951,0
2013-07-19,27951,28145,27951,28145,0
2013-07-20,28145,28145,28145,28145,0
2013-07-21,28145,28145,28145,28145,0
2013-07-22,28145,28183,28145,28183,0
2013-07-23,28183,28255,28183,28255,0
2013-07-24,28255,28419,28255,28419,0
2013-07-25,28419,28419,28348,28348,0
2013-07-26,28348,28348,28346,28346,0
2013-07-27,28346,28346,28346,28346,0
2013-07-28,28346,28346,28346,28346,0
2013-07-29,28346,28346,28303,28303,0
2013-07-30,28303,28303,28289,28289,0
2013-07-31,28289,28361,28289,28361,0
2013-08-01,28361,28361,28357,28357,0
2013-08-02,28357,28518,28357,28518,0
2013-08-03,28518,28518,28518,28518,0
2013-08-04,28518,28518,28518,28518,0
2013-08-05,28518,28603,28518,28603,0
2013-08-06,28603,28603,28473,28473,0
2013-08-07,28473,28473,28359,28359,0
2013-08-08,28359,28359,28252,28252,0
2013-08-09,28252,28252,28220,28220,0
2013-08-10,28220,28220,28220,28220,0
2013-08-11,28220,28220,28220,28220,0
2013-08-12,28220,28220,28218,28218,0
2013-08-13,28218,28301,28218,28301,0
2013-08-14,28301,28474,28301,28474,0
2013-08-15,28474,28474,28474,28474,0
2013-08-16,28474,28474,28251,28251,0
2013-08-17,28251,28251,28251,28251,0
2013-08-18,28251,28251,28251,28251,0
2013-08-19,28251,28251,28142,28142,0
2013-08-20,28142,28142,28099,28099,0
2013-08-21,28099,28099,27973,27973,0
2013-08-22,27973,27973,27718,27718,0
2013-08-23,27718,27718,27711,27711,0
2013-08-24,27711,27711,27711,27711,0
2013-08-25,27711,27711,27711,27711,0
2013-08-26,27711,27749,27711,27749,0
2013-08-27,27749,27749,27748,27748,0
2013-08-28,27748,27748,27485,27485,0
2013-08-29,27485,27485,27408,27408,0
2013-08-30,27408,27418,27408,27418,0
2013-08-31,27418,27418,27418,27418,0
2013-09-01,27418,27418,27418,27418,0
2013-09-02,27418,27418,27404,27404,0
2013-09-03,27404,27527,27404,27527,0
2013-09-04,27527,27540,27527,27540,0
2013-09-05,27540,27587,27540,27587,0
2013-09-06,27587,27730,27587,27730,0
2013-09-07,27730,27730,27730,27730,0
2013-09-08,27730,27730,27730,27730,0
2013-09-09,27730,27856,27730,27856,0
2013-09-10,27856,28234,27856,28234,0
2013-09-11,28234,28452,28234,28452,0
2013-09-12,28452,28452,28376,28376,0
2013-09-13,28376,28376,28268,28268,0
2013-09-14,28268,28268,28268,28268,0
2013-09-15,28268,28268,28268,28268,0
2013-09-16,28268,28291,28268,28291,0
2013-09-17,28291,28445,28291,28445,0
2013-09-18,28445,28445,28445,28445,0
2013-09-19,28445,28445,28445,28445,0
2013-09-20,28445,28445,28445,28445,0
2013-09-21,28445,28445,28445,28445,0
2013-09-22,28445,28445,28445,28445,0
2013-09-23,28445,28777,28445,28777,0
2013-09-24,28777,28777,28563,28563,0
2013-09-25,28563,28563,28545,28545,0
2013-09-26,28545,28590,28545,28590,0
2013-09-27,28590,28590,28589,28589,0
2013-09-28,28589,28589,28589,28589,0
2013-09-29,28589,28589,28589,28589,0
2013-09-30,28589,28611,28589,28611,0
2013-10-01,28611,28611,28466,28466,0
2013-10-02,28466,28564,28466,28564,0
2013-10-03,28564,28564,28563,28563,0
2013-10-04,28563,28563,28467,28467,0
2013-10-05,28467,28467,28467,28467,0
2013-10-06,28467,28467,28467,28467,0
2013-10-07,28467,28467,28457,28457,0
2013-10-08,28457,28457,28369,28369,0
2013-10-09,28369,28369,28309,28309,0
2013-10-10,28309,28339,28309,28339,0
2013-10-11,28339,28533,28339,28533,0
2013-10-12,28533,28533,28533,28533,0
2013-10-13,28533,28533,28533,28533,0
2013-10-14,28533,28659,28533,28659,0
2013-10-15,28659,28758,28659,28758,0
2013-10-16,28758,28776,28758,28776,0
2013-10-17,28776,28818,28776,28818,0
2013-10-18,28818,28818,28757,28757,0
2013-10-19,28757,28757,28757,28757,0
2013-10-20,28757,28757,28757,28757,0
2013-10-21,28757,28994,28757,28994,0
2013-10-22,28994,29205,28994,29205,0
2013-10-23,29205,29288,29205,29288,0
2013-10-24,29288,29290,29288,29290,0
2013-10-25,29290,29325,29290,29325,0
2013-10-26,29325,29325,29325,29325,0
2013-10-27,29325,29325,29325,29325,0
2013-10-28,29325,29325,29324,29324,0
2013-10-29,29324,29414,29324,29414,0
2013-10-30,29414,29510,29414,29510,0
2013-10-31,29510,29510,29510,29510,0
2013-11-01,29510,29510,29510,29510,0
2013-11-02,29510,29510,29510,29510,0
2013-11-03,29510,29510,29510,29510,0
2013-11-04,29510,29510,29450,29450,0
2013-11-05,29450,29559,29450,29559,0
2013-11-06,29559,29595,29559,29595,0
2013-11-07,29595,29595,29580,29580,0
2013-11-08,29580,29580,29448,29448,0
2013-11-09,29448,29448,29448,29448,0
2013-11-10,29448,29448,29448,29448,0
2013-11-11,29448,29452,29448,29452,0
2013-11-12,29452,29452,29441,29441,0
2013-11-13,29441,29441,29408,29408,0
2013-11-14,29408,29408,29368,29368,0
2013-11-15,29368,29466,29368,29466,0
2013-11-16,29466,29466,29466,29466,0
2013-11-17,29466,29466,29466,29466,0
2013-11-18,29466,29665,29466,29665,0
2013-11-19,29665,29759,29665,29759,0
2013-11-20,29759,29786,29759,29786,0
2013-11-21,29786,29786,29780,29780,0
2013-11-22,29780,29780,29705,29705,0
2013-11-23,29705,29705,29705,29705,0
2013-11-24,29705,29705,29705,29705,0
2013-11-25,29705,29705,29665,29665,0
2013-11-26,29665,29674,29665,29674,0
2013-11-27,29674,29674,29623,29623,0
2013-11-28,29623,29740,29623,29740,0
2013-11-29,29740,29919,29740,29919,0
2013-11-30,29919,29919,29919,29919,0
2013-12-01,29919,29919,29919,29919,0
2013-12-02,29919,30032,29919,30032,0
2013-12-03,30032,30112,30032,30112,0
2013-12-04,30112,30112,29970,29970,0
2013-12-05,29970,29970,29893,29893,0
2013-12-06,29893,29893,29766,29766,0
2013-12-07,29766,29766,29766,29766,0
2013-12-08,29766,29766,29766,29766,0
2013-12-09,29766,29792,29766,29792,0
2013-12-10,29792,29851,29792,29851,0
2013-12-11,29851,29944,29851,29944,0
2013-12-12,29944,29944,29803,29803,0
2013-12-13,29803,29803,29678,29678,0
2013-12-14,29678,29678,29678,29678,0
2013-12-15,29678,29678,29678,29678,0
2013-12-16,29678,29678,29534,29534,0
2013-12-17,29534,29560,29534,29560,0
2013-12-18,29560,29560,29507,29507,0
2013-12-19,29507,29686,29507,29686,0
2013-12-20,29686,29702,29686,29702,0
2013-12-21,29702,29702,29702,29702,0
2013-12-22,29702,29702,29702,29702,0
2013-12-23,29702,29771,29702,29771,0
2013-12-24,29771,29771,29753,29753,0
2013-12-25,29753,29753,29753,29753,0
2013-12-26,29753,29769,29753,29769,0
2013-12-27,29769,29769,29699,29699,0
2013-12-28,29699,29699,29699,29699,0
2013-12-29,29699,29699,29699,29699,0
2013-12-30,29699,29730,29699,29730,0
2013-12-31,29730,29798,29730,29798,0
2014-01-01,29798,29798,29798,29798,0
2014-01-02,29798,29898,29798,29898,0
2014-01-03,29898,29898,29873,29873,0
2014-01-04,29873,29873,29873,29873,0
2014-01-05,29873,29873,29873,29873,0
2014-01-06,29873,29873,29755,29755,0
2014-01-07,29755,29759,29755,29759,0
2014-01-08,29759,29807,29759,29807,0
2014-01-09,29807,29852,29807,29852,0
2014-01-10,29852,29852,29833,29833,0
2014-01-11,29833,29833,29833,29833,0
2014-01-12,29833,29833,29833,29833,0
2014-01-13,29833,29833,29748,29748,0
2014-01-14,29748,29748,29622,29622,0
2014-01-15,29622,29693,29622,29693,0
2014-01-16,29693,29841,29693,29841,0
2014-01-17,29841,29898,29841,29898,0
2014-01-18,29898,29898,29898,29898,0
2014-01-19,29898,29898,29898,29898,0
2014-01-20,29898,30094,29898,30094,0
2014-01-21,30094,30224,30094,30224,0
2014-01-22,30224,30312,30224,30312,0
2014-01-23,30312,30330,30312,30330,0
2014-01-24,30330,30330,30261,30261,0
2014-01-25,30261,30261,30261,30261,0
2014-01-26,30261,30261,30261,30261,0
2014-01-27,30261,30261,29901,29901,0
2014-01-28,29901,29901,29538,29538,0
2014-01-29,29538,29538,29516,29516,0
2014-01-30,29516,29516,29420,29420,0
2014-01-31,29420,29420,29400,29400,0
2014-02-01,29400,29400,29400,29400,0
2014-02-02,29400,29400,29400,29400,0
2014-02-03,29400,29505,29400,29505,0
2014-02-04,29505,29505,29366,29366,0
2014-02-05,29366,29366,29304,29304,0
2014-02-06,29304,29370,29304,29370,0
2014-02-07,29370,29518,29370,29518,0
2014-02-08,29518,29518,29518,29518,0
2014-02-09,29518,29518,29518,29518,0
2014-02-10,29518,29697,29518,29697,0
2014-02-11,29697,29776,29697,29776,0
2014-02-12,29776,29992,29776,29992,0
2014-02-13,29992,30088,29992,30088,0
2014-02-14,30088,30088,29968,29968,0
2014-02-15,29968,29968,29968,29968,0
2014-02-16,29968,29968,29968,29968,0
2014-02-17,29968,30114,29968,30114,0
2014-02-18,30114,30184,30114,30184,0
2014-02-19,30184,30259,30184,30259,0
2014-02-20,30259,30308,30259,30308,0
2014-02-21,30308,30397,30308,30397,0
2014-02-22,30397,30397,30397,30397,0
2014-02-23,30397,30397,30397,30397,0
2014-02-24,30397,30460,30397,30460,0
2014-02-25,30460,30541,30460,30541,0
2014-02-26,30541,30575,30541,30575,0
2014-02-27,30575,30668,30575,30668,0
2014-02-28,30668,30889,30668,30889,0
2014-03-01,30889,30889,30889,30889,0
2014-03-02,30889,30889,30889,30889,0
2014-03-03,30889,30889,30868,30868,0
2014-03-04,30868,30868,30587,30587,0
2014-03-05,30587,30769,30587,30769,0
2014-03-06,30769,30956,30769,30956,0
2014-03-07,30956,31011,30956,31011,0
2014-03-08,31011,31011,31011,31011,0
2014-03-09,31011,31011,31011,31011,0
2014-03-10,31011,31044,31011,31044,0
2014-03-11,31044,31120,31044,31120,0
2014-03-12,31120,31120,31070,31070,0
2014-03-13,31070,31070,31018,31018,0
2014-03-14,31018,31018,30759,30759,0
2014-03-15,30759,30759,30759,30759,0
2014-03-16,30759,30759,30759,30759,0
2014-03-17,30759,30759,30711,30711,0
2014-03-18,30711,30798,30711,30798,0
2014-03-19,30798,31017,30798,31017,0
2014-03-20,31017,31017,30944,30944,0
2014-03-21,30944,30944,30822,30822,0
2014-03-22,30822,30822,30822,30822,0
2014-03-23,30822,30822,30822,30822,0
2014-03-24,30822,30822,30677,30677,0
2014-03-25,30677,30707,30677,30707,0
2014-03-26,30707,30770,30707,30770,0
2014-03-27,30770,30770,30702,30702,0
2014-03-28,30702,30702,30620,30620,0
2014-03-29,30620,30620,30620,30620,0
2014-03-30,30620,30620,30620,30620,0
2014-03-31,30620,30812,30620,30812,0
2014-04-01,30812,31019,30812,31019,0
2014-04-02,31019,31171,31019,31171,0
2014-04-03,31171,31375,31171,31375,0
2014-04-04,31375,31413,31375,31413,0
2014-04-05,31413,31413,31413,31413,0
2014-04-06,31413,31413,31413,31413,0
2014-04-07,31413,31413,31299,31299,0
2014-04-08,31299,31299,31129,31129,0
2014-04-09,31129,31129,31021,31021,0
2014-04-10,31021,31234,31021,31234,0
2014-04-11,31234,31234,31014,31014,0
2014-04-12,31014,31014,31014,31014,0
2014-04-13,31014,31014,31014,31014,0
2014-04-14,31014,31014,30995,30995,0
2014-04-15,30995,31094,30995,31094,0
2014-04-16,31094,31212,31094,31212,0
2014-04-17,31212,31428,31212,31428,0
2014-04-18,31428,31428,31428,31428,0
2014-04-19,31428,31428,31428,31428,0
2014-04-20,31428,31428,31428,31428,0
2014-04-21,31428,31563,31428,31563,0
2014-04-22,31563,31563,31546,31546,0
2014-04-23,31546,31784,31546,31784,0
2014-04-24,31784,31812,31784,31812,0
2014-04-25,31812,31812,31666,31666,0
2014-04-26,31666,31666,31666,31666,0
2014-04-27,31666,31666,31666,31666,0
2014-04-28,31666,31666,31504,31504,0
2014-04-29,31504,31504,31451,31451,0
2014-04-30,31451,31602,31451,31602,0
2014-05-01,31602,31602,31602,31602,0
2014-05-02,31602,31841,31602,31841,0
2014-05-03,31841,31841,31841,31841,0
2014-05-04,31841,31841,31841,31841,0
2014-05-05,31841,31896,31841,31896,0
2014-05-06,31896,31932,31896,31932,0
2014-05-07,31932,31932,31920,31920,0
2014-05-08,31920,31931,31920,31931,0
2014-05-09,31931,31931,31570,31570,0
2014-05-10,31570,31570,31570,31570,0
2014-05-11,31570,31570,31570,31570,0
2014-05-12,31570,31570,31570,31570,0
2014-05-13,31570,31570,31569,31569,0
2014-05-14,31569,31610,31569,31610,0
2014-05-15,31610,31708,31610,31708,0
2014-05-16,31708,31716,31708,31716,0
2014-05-17,31716,31716,31716,31716,0
2014-05-18,31716,31716,31716,31716,0
2014-05-19,31716,31716,31663,31663,0
2014-05-20,31663,31663,31627,31627,0
2014-05-21,31627,31627,31627,31627,0
2014-05-22,31627,31711,31627,31711,0
2014-05-23,31711,31821,31711,31821,0
2014-05-24,31821,31821,31821,31821,0
2014-05-25,31821,31821,31821,31821,0
2014-05-26,31821,32048,31821,32048,0
2014-05-27,32048,32092,32048,32092,0
2014-05-28,32092,32156,32092,32156,0
2014-05-29,32156,32156,32038,32038,0
2014-05-30,32038,32038,31937,31937,0
2014-05-31,31937,31937,31937,31937,0
2014-06-01,31937,31937,31937,31937,0
2014-06-02,31937,32005,31937,32005,0
2014-06-03,32005,32005,32002,32002,0
2014-06-04,32002,32043,32002,32043,0
2014-06-05,32043,32106,32043,32106,0
2014-06-06,32106,32211,32106,32211,0
2014-06-07,32211,32211,32211,32211,0
2014-06-08,32211,32211,32211,32211,0
2014-06-09,32211,32232,32211,32232,0
2014-06-10,32232,32321,32232,32321,0
2014-06-11,32321,32486,32321,32486,0
2014-06-12,32486,32486,32481,32481,0
2014-06-13,32481,32481,32388,32388,0
2014-06-14,32388,32388,32388,32388,0
2014-06-15,32388,32388,32388,32388,0
2014-06-16,32388,32413,32388,32413,0
2014-06-17,32413,32441,32413,32441,0
2014-06-18,32441,32486,32441,32486,0
2014-06-19,32486,32612,32486,32612,0
2014-06-20,32612,32626,32612,32626,0
2014-06-21,32626,32626,32626,32626,0
2014-06-22,32626,32626,32626,32626,0
2014-06-23,32626,32632,32626,32632,0
2014-06-24,32632,32632,32472,32472,0
2014-06-25,32472,32472,32366,32366,0
2014-06-26,32366,32372,32366,32372,0
2014-06-27,32372,32392,32372,32392,0
2014-06-28,32392,32392,32392,32392,0
2014-06-29,32392,32392,32392,32392,0
2014-06-30,32392,32442,32392,32442,0
2014-07-01,32442,32557,32442,32557,0
2014-07-02,32557,32637,32557,32637,0
2014-07-03,32637,32728,32637,32728,0
2014-07-04,32728,32768,32728,32768,0
2014-07-05,32768,32768,32768,32768,0
2014-07-06,32768,32768,32768,32768,0
2014-07-07,32768,32768,32689,32689,0
2014-07-08,32689,32714,32689,32714,0
2014-07-09,32714,32734,32714,32734,0
2014-07-10,32734,32848,32734,32848,0
2014-07-11,32848,32848,32784,32784,0
2014-07-12,32784,32784,32784,32784,0
2014-07-13,32784,32784,32784,32784,0
2014-07-14,32784,32826,32784,32826,0
2014-07-15,32826,32928,32826,32928,0
2014-07-16,32928,32928,32928,32928,0
2014-07-17,32928,33073,32928,33073,0
2014-07-18,33073,33109,33073,33109,0
2014-07-19,33109,33109,33109,33109,0
2014-07-20,33109,33109,33109,33109,0
2014-07-21,33109,33364,33109,33364,0
2014-07-22,33364,33364,33295,33295,0
2014-07-23,33295,33386,33295,33386,0
2014-07-24,33386,33450,33386,33450,0
2014-07-25,33450,33454,33450,33454,0
2014-07-26,33454,33454,33454,33454,0
2014-07-27,33454,33454,33454,33454,0
2014-07-28,33454,33454,33387,33387,0
2014-07-29,33387,33387,33370,33370,0
2014-07-30,33370,33442,33370,33442,0
2014-07-31,33442,33596,33442,33596,0
2014-08-01,33596,33596,33342,33342,0
2014-08-02,33342,33342,33342,33342,0
2014-08-03,33342,33342,33342,33342,0
2014-08-04,33342,33342,33227,33227,0
2014-08-05,33227,33372,33227,33372,0
2014-08-06,33372,33448,33372,33448,0
2014-08-07,33448,33448,33384,33384,0
2014-08-08,33384,33384,33206,33206,0
2014-08-09,33206,33206,33206,33206,0
2014-08-10,33206,33206,33206,33206,0
2014-08-11,33206,33270,33206,33270,0
2014-08-12,33270,33409,33270,33409,0
2014-08-13,33409,33519,33409,33519,0
2014-08-14,33519,33680,33519,33680,0
2014-08-15,33680,33680,33680,33680,0
2014-08-16,33680,33680,33680,33680,0
2014-08-17,33680,33680,33680,33680,0
2014-08-18,33680,33813,33680,33813,0
2014-08-19,33813,33930,33813,33930,0
2014-08-20,33930,34167,33930,34167,0
2014-08-21,34167,34381,34167,34381,0
2014-08-22,34381,34450,34381,34450,0
2014-08-23,34450,34450,34450,34450,0
2014-08-24,34450,34450,34450,34450,0
2014-08-25,34450,34450,34424,34424,0
2014-08-26,34424,34476,34424,34476,0
2014-08-27,34476,34593,34476,34593,0
2014-08-28,34593,34790,34593,34790,0
2014-08-29,34790,34918,34790,34918,0
2014-08-30,34918,34918,34918,34918,0
2014-08-31,34918,34918,34918,34918,0
2014-09-01,34918,34918,34857,34857,0
2014-09-02,34857,34857,34828,34828,0
2014-09-03,34828,35008,34828,35008,0
2014-09-04,35008,35089,35008,35089,0
2014-09-05,35089,35157,35089,35157,0
2014-09-06,35157,35157,35157,35157,0
2014-09-07,35157,35157,35157,35157,0
2014-09-08,35157,35157,34939,34939,0
2014-09-09,34939,34939,34833,34833,0
2014-09-10,34833,34966,34833,34966,0
2014-09-11,34966,34966,34788,34788,0
2014-09-12,34788,34788,34723,34723,0
2014-09-13,34723,34723,34723,34723,0
2014-09-14,34723,34723,34723,34723,0
2014-09-15,34723,34723,34597,34597,0
2014-09-16,34597,34597,34588,34588,0
2014-09-17,34588,34595,34588,34595,0
2014-09-18,34595,34595,34595,34595,0
2014-09-19,34595,34595,34595,34595,0
2014-09-20,34595,34595,34595,34595,0
2014-09-21,34595,34595,34595,34595,0
2014-09-22,34595,34692,34595,34692,0
2014-09-23,34692,34692,34691,34691,0
2014-09-24,34691,34691,34491,34491,0
2014-09-25,34491,34500,34491,34500,0
2014-09-26,34500,34500,34295,34295,0
2014-09-27,34295,34295,34295,34295,0
2014-09-28,34295,34295,34295,34295,0
2014-09-29,34295,34307,34295,34307,0
2014-09-30,34307,34307,34140,34140,0
2014-10-01,34140,34140,33930,33930,0
2014-10-02,33930,33930,33627,33627,0
2014-10-03,33627,33627,33423,33423,0
2014-10-04,33423,33423,33423,33423,0
2014-10-05,33423,33423,33423,33423,0
2014-10-06,33423,33706,33423,33706,0
2014-10-07,33706,33908,33706,33908,0
2014-10-08,33908,33908,33711,33711,0
2014-10-09,33711,33711,33654,33654,0
2014-10-10,33654,33654,33378,33378,0
2014-10-11,33378,33378,33378,33378,0
2014-10-12,33378,33378,33378,33378,0
2014-10-13,33378,33378,33092,33092,0
2014-10-14,33092,33092,32837,32837,0
2014-10-15,32837,32837,32795,32795,0
2014-10-16,32795,32795,32598,32598,0
2014-10-17,32598,32598,32521,32521,0
2014-10-18,32521,32521,32521,32521,0
2014-10-19,32521,32521,32521,32521,0
2014-10-20,32521,32592,32521,32592,0
2014-10-21,32592,32699,32592,32699,0
2014-10-22,32699,32797,32699,32797,0
2014-10-23,32797,32849,32797,32849,0
2014-10-24,32849,32931,32849,32931,0
2014-10-25,32931,32931,32931,32931,0
2014-10-26,32931,32931,32931,32931,0
2014-10-27,32931,33015,32931,33015,0
2014-10-28,33015,33015,32906,32906,0
2014-10-29,32906,33057,32906,33057,0
2014-10-30,33057,33057,33003,33003,0
2014-10-31,33003,33003,33003,33003,0
2014-11-01,33003,33003,33003,33003,0
2014-11-02,33003,33003,33003,33003,0
2014-11-03,33003,33417,33003,33417,0
2014-11-04,33417,33576,33417,33576,0
2014-11-05,33576,33740,33576,33740,0
2014-11-06,33740,33827,33740,33827,0
2014-11-07,33827,33827,33813,33813,0
2014-11-08,33813,33813,33813,33813,0
2014-11-09,33813,33813,33813,33813,0
2014-11-10,33813,33813,33736,33736,0
2014-11-11,33736,33736,33716,33716,0
2014-11-12,33716,33879,33716,33879,0
2014-11-13,33879,33999,33879,33999,0
2014-11-14,33999,34070,33999,34070,0
2014-11-15,34070,34070,34070,34070,0
2014-11-16,34070,34070,34070,34070,0
2014-11-17,34070,34108,34070,34108,0
2014-11-18,34108,34108,34002,34002,0
2014-11-19,34002,34134,34002,34134,0
2014-11-20,34134,34284,34134,34284,0
2014-11-21,34284,34340,34284,34340,0
2014-11-22,34340,34340,34340,34340,0
2014-11-23,34340,34340,34340,34340,0
2014-11-24,34340,34371,34340,34371,0
2014-11-25,34371,34459,34371,34459,0
2014-11-26,34459,34590,34459,34590,0
2014-11-27,34590,34779,34590,34779,0
2014-11-28,34779,34779,34748,34748,0
2014-11-29,34748,34748,34748,34748,0
2014-11-30,34748,34748,34748,34748,0
2014-12-01,34748,34901,34748,34901,0
2014-12-02,34901,34901,34868,34868,0
2014-12-03,34868,35056,34868,35056,0
2014-12-04,35056,35056,34975,34975,0
2014-12-05,34975,34975,34953,34953,0
2014-12-06,34953,34953,34953,34953,0
2014-12-07,34953,34953,34953,34953,0
2014-12-08,34953,34953,34953,34953,0
2014-12-09,34953,34953,34815,34815,0
2014-12-10,34815,34815,34689,34689,0
2014-12-11,34689,34689,34498,34498,0
2014-12-12,34498,34498,34381,34381,0
2014-12-13,34381,34381,34381,34381,0
2014-12-14,34381,34381,34381,34381,0
2014-12-15,34381,34381,34182,34182,0
2014-12-16,34182,34182,33883,33883,0
2014-12-17,33883,33883,33658,33658,0
2014-12-18,33658,33828,33658,33828,0
2014-12-19,33828,34125,33828,34125,0
2014-12-20,34125,34125,34125,34125,0
2014-12-21,34125,34125,34125,34125,0
